"SKU","DESCRIPTION","YEAR","CAPACITY","URL","PRICE","SELLER_INFORMATION","OFFER_DESCRIPTION","COUNTRY"
11370,"Ch Cheval Blanc",1996,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u","$536.00","Westgarth Wines","1996Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$873.00","The Redd Collection","2009Ch Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$875.00","Clarets","2009Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$875.00","JJ Buckley Fine Wines","2009Cheval Blanc Bordeaux Blend,St Emilion","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$892.00","Westgarth Wines","2009Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$910.00","Benchmark Wine Group","Cheval Blanc2009","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$995.00","Vinfolio","2009Cheval Blanc750ML","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$1094.98","Wine Exchange","Cheval Blanc Saint Emilion2009Pre-Arrival","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$1129.00","Bounty Hunter Rare Wine & Spirits","2009Chateau Cheval Blanc Saint-Emilion","USA (CA)"
11371,"Ch Cheval Blanc",2009,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","$1135.65","Aabalat Fine & Rare Wines","2009Cheval Blanc StEmilion,Red Blend","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1050.00","Belmont Wine Exchange LLC","2010Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1069.00","The Redd Collection","2010Ch Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1095.00","Guido's Wine","Cheval Blanc2010,750ml","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1150.00","European Wine Resource","2010Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1294.58","Vinfolio","2010Cheval Blanc750ML","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1323.55","Aabalat Fine & Rare Wines","2010Cheval Blanc StEmilion,Red Blend","USA (CA)"
11372,"Ch Cheval Blanc",2010,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","$1500.00","DOB Wines/Duke of Bourbon","Chateau Cheval Blanc2010Bordeaux Saint-Emilion","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$492.00","Westgarth Wines","2014Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$493.00","The Redd Collection","2014Ch Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$498.00","European Wine Resource","2014Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$499.00","Vinfolio","2014Cheval Blanc750ML","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$499.00","Benchmark Wine Group","Cheval Blanc2014","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$499.97","Total Wine & More, Sacramento Arden","2014Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$535.50","Wally's Wine & Spirits","2014Chateau Cheval Blanc750mL,2014","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$539.98","Wine Exchange","Cheval Blanc Saint Emilion2014Pre-Arrival","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$550.00","Hi-Time Wine Cellars","CHEVALBLANC2014STEMILION","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$629.50","Aabalat Fine & Rare Wines","2014Cheval Blanc StEmilion,Red Blend","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$1080.00","Wally's Wine & Spirits","2014Chateau Cheval Blanc1.5L,2014","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$1084.00","EC Cellars LLC","2014Chateau Cheval Blanc,Saint-Emilion Grand Cru,France","USA (CA)"
11373,"Ch Cheval Blanc",2014,"750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","$2295.00","Wally's Wine & Spirits","2014Chateau Cheval Blanc3L,2014","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$59.00","FineWineCollector.com","1986Ch.Climens,Sauternes","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$65.00","Belmont Wine Exchange LLC","1986Climens[ ]","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$90.00","Wally's Wine & Spirits","1986Chateau Climens375mL,1986","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$125.00","Benchmark Wine Group","Climens Barsac1986","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$133.00","The Redd Collection","1986Ch Climens","USA (CA)"
11374,"Ch Climens",1986,"750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","$180.00","Wally's Wine & Spirits","1986Chateau Climens750mL,1986","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$295.00","Vinfolio","2009Clinet750ML","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$304.00","The Redd Collection","2009Ch Clinet","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$335.00","Westgarth Wines","2009Clinet","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$349.99","K&L Wine Merchants","2009Clinet Pomerol","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$399.95","Los Angeles Wine Company","2009Chateau Clinet","USA (CA)"
11376,"Ch Clinet",2009,"750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","$649.97","Wine.com","2009Chateau Clinet","USA (CA)"
11377,"Ch Cosd'Estournel",1986,"750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","$185.00","Belmont Wine Exchange LLC","1986Cosd'Estournel","USA (CA)"
11377,"Ch Cosd'Estournel",1986,"750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","$220.00","The Redd Collection","1986Ch Cosd'Estournel","USA (CA)"
11377,"Ch Cosd'Estournel",1986,"750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","$237.55","Aabalat Fine & Rare Wines","1986Cosd'Estournel StEstephe,Red Blend","USA (CA)"
11377,"Ch Cosd'Estournel",1986,"750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","$245.00","Vinfolio","1986Cosd'Estournel750ML","USA (CA)"
11377,"Ch Cosd'Estournel",1986,"750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","$279.99","K&L Wine Merchants","1986Cosd'Estournel St-Estephe","USA (CA)"
11378,"Ch Cosd'Estournel",1995,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","$215.00","European Wine Resource","1995Cosd'Estournel","USA (CA)"
11378,"Ch Cosd'Estournel",1995,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","$215.00","The Redd Collection","1995Ch Cosd'Estournel","USA (CA)"
11378,"Ch Cosd'Estournel",1995,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","$274.50","Aabalat Fine & Rare Wines","1995Cosd'Estournel StEstephe,Red Blend","USA (CA)"
11379,"Ch Cosd'Estournel",1998,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u","$162.00","The Redd Collection","1998Ch Cosd'Estournel","USA (CA)"
11380,"Ch Cosd'Estournel",1999,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","$158.00","The Redd Collection","1999Ch Cosd'Estournel","USA (CA)"
11380,"Ch Cosd'Estournel",1999,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","$200.00","Belmont Wine Exchange LLC","1999Cosd'Estournel","USA (CA)"
11380,"Ch Cosd'Estournel",1999,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","$256.55","Aabalat Fine & Rare Wines","1999Cosd'Estournel StEstephe,Red Blend","USA (CA)"
11381,"Ch Cosd'Estournel",2002,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","$120.00","Belmont Wine Exchange LLC","2002Cosd'Estournel","USA (CA)"
11381,"Ch Cosd'Estournel",2002,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","$125.00","Benchmark Wine Group","Cosd`Estournel2002","USA (CA)"
11381,"Ch Cosd'Estournel",2002,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","$145.00","European Wine Resource","2002Cosd'Estournel","USA (CA)"
11381,"Ch Cosd'Estournel",2002,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","$152.00","The Redd Collection","2002Ch Cosd'Estournel","USA (CA)"
11381,"Ch Cosd'Estournel",2002,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","$156.55","Aabalat Fine & Rare Wines","2002Cosd'Estournel StEstephe,Red Blend","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$210.00","The Redd Collection","2005Ch Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$217.00","Westgarth Wines","2005Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$218.00","The Redd Collection","2005Cosd'Estournel,Saint Estephe","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$225.00","Belmont Wine Exchange LLC","2005Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$225.00","Benchmark Wine Group","Cosd`Estournel2005","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$235.00","European Wine Resource","2005Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$235.00","Vinfolio","2005Cosd'Estournel750ML","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$235.00","Clarets","2005Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$269.99","Total Wine & More, Sacramento Arden","2005Chateau CosD'Estournel StEstephe,Bordeaux Blend,Saint-Estephe,Bordeaux,France","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$270.00","Hi-Time Wine Cellars","COSD'ESTOURNEL2005STESTEPH","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$273.65","Aabalat Fine & Rare Wines","2005Cosd'Estournel StEstephe,Red Blend","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$275.00","Laguna Cellar","Chateau Cosd'Estournel2005,Saint-Estephe","USA (CA)"
11382,"Ch Cosd'Estournel",2005,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","$279.99","K&L Wine Merchants","2005Cosd'Estournel St-Estephe","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$312.00","The Redd Collection","2009Ch Cosd'Estournel","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$315.00","Vinfolio","2009Cosd'Estournel750ML","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$330.00","Westgarth Wines","2009Cosd'Estournel","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$335.00","European Wine Resource","2009Cosd'Estournel","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$350.00","Benchmark Wine Group","Cosd`Estournel2009","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$379.00","No Limit Fine Wines","2009Cosd'Estournel Bordeaux","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$379.95","Gil Turner's Fine Wines and Spirits","2009Chateau Cosd'Estournel(750ML)","USA (CA)"
11383,"Ch Cosd'Estournel",2009,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","$379.99","K&L Wine Merchants","2009Cosd'Estournel St-Estephe","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$218.00","The Redd Collection","2010Ch Cosd'Estournel","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$225.00","Westgarth Wines","2010Cosd'Estournel","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$225.00","Benchmark Wine Group","Cosd`Estournel2010","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$239.00","Vinfolio","2010Cosd'Estournel750ML","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$249.99","K&L Wine Merchants","2010Cosd'Estournel St-Estephe","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$268.00","Laguna Cellar","Chateau Cosd'Estournel2010,Saint-Estephe","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$275.00","Fine Wines International","2010Chateau Cosd'Estournel,Saint-Estephe,France750ml","USA (CA)"
11384,"Ch Cosd'Estournel",2010,"750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","$289.00","Bounty Hunter Rare Wine & Spirits","2010Chateau Cosd'Estournel St.Estephe","USA (CA)"
11385,"Chd'Yquem",1976,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1976/-/-/u","$721.00","The Redd Collection","1976Chd'Yquem","USA (CA)"
11385,"Chd'Yquem",1976,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1976/-/-/u","$808.65","Aabalat Fine & Rare Wines","1976Yquem Sauternes","USA (CA)"
11385,"Chd'Yquem",1976,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1976/-/-/u","$1800.00","Wally's Wine & Spirits","1976Chateaud'Yquem750mL,1976","USA (CA)"
11385,"Chd'Yquem",1976,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1976/-/-/u","$2263.89","Aabalat Fine & Rare Wines","1976Yquem Sauternes","USA (CA)"
11386,"Chd'Yquem",1981,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1981/-/-/u","$125.00","The Redd Collection","1981Chd'Yquem","USA (CA)"
11386,"Chd'Yquem",1981,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1981/-/-/u","$269.98","VintageWineNow.com","1981Chateaud'Yquem375ml","USA (CA)"
11386,"Chd'Yquem",1981,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1981/-/-/u","$294.95","Aabalat Fine & Rare Wines","1981Yquem Sauternes","USA (CA)"
11386,"Chd'Yquem",1981,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1981/-/-/u","$339.97","Artisan Wine Depot","ChateauD'Yquem Sauternes1981[375ml-](Sauternes,Bordeaux,France)","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$260.00","Fine Wines International","1986Chateaud'Yquem,Sauternes,France375ml","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$297.00","The Redd Collection","1986Chd'Yquem","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$349.95","Elevation Wine Fund","1986Yquem,France,Bordeaux,Sauternes,White","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$385.00","Fine Wines International","1986Chateaud'Yquem,Sauternes,France750ml","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$450.00","Wally's Wine & Spirits","1986Chateaud'Yquem750mL,1986","USA (CA)"
11388,"Chd'Yquem",1986,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1986/-/-/u","$453.95","Aabalat Fine & Rare Wines","1986Yquem Sauternes","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$316.00","EC Cellars LLC","1988Chateaud'Yquem,Sauternes,France,375ml","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$354.00","The Redd Collection","1988Chd'Yquem","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$381.89","Aabalat Fine & Rare Wines","1988Yquem Sauternes","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$389.97","Flask Fine Wine & Whisky","Chateaud'Yquem-Sauternes1988(375ml)","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$395.00","Belmont Wine Exchange LLC","1988d'Yquem","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$488.00","San Francisco Wine Trading Company","ChateauD'Yquem-Sauternes1988","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$499.99","Artisan Wine Depot","ChateauD'Yquem Sauternes1988(Sauternes,Bordeaux,France)-[RP96][WS94]","USA (CA)"
11389,"Chd'Yquem",1988,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1988/-/-/u","$500.89","Aabalat Fine & Rare Wines","1988Yquem Sauternes","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$189.00","The Redd Collection","1989Chd'Yquem","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$241.89","Aabalat Fine & Rare Wines","1989Yquem Sauternes","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$354.00","The Redd Collection","1989Chd'Yquem","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$395.00","Belmont Wine Exchange LLC","1989d'Yquem","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$425.00","Gil Turner's Fine Wines and Spirits","1989Chateaud'Yquem Sauternes(750ML)","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$489.97","Artisan Wine Depot","ChateauD'Yquem Sauternes1989(Sauternes,Bordeaux,France)-[RP97][WS97]","USA (CA)"
11390,"Chd'Yquem",1989,"375ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$500.89","Aabalat Fine & Rare Wines","1989Yquem Sauternes","USA (CA)"
11391,"Chd'Yquem",1989,"750ml","https://www.wine-searcher.com/find/ch+d+yquem/1989/-/-/u","$189.00","The Redd Collection","1989Chd'Yquem","USA (CA)"
